title,price,like,view,article,category,location,link
애플워치5 44MM 에르메스 애플케어플러스 팝니다.,"530,000",3,106,"애플워치5 44MM 에르메스 애플케어플러스 팝니다.

직거래 : 평택 ( 직거래 우선 ) 
안전결제 가능하나, 수수료 구매자부담입니다.

가격 : 550,000원 ( 네고 X )
애플케어플러스 : 2023년 5월 6일 ( 미사용 )
구성품 : 박스, 본체, C타입 USB, 비정품 스트랩

상태는 전반적으로 기스가잇는편입니다.
애플케어플러스 가입으로 편하게 사용했어요
편하게 사용하시다 10만원으로 리퍼받고 사용하셔도됩니다.
정품스트랩은 없습니다. 비정품 스트랩 미사용으로 드리겠습니다.

보증기간은 위에 적힌대로 2023년 5월6일까지 이며 
넉넉하게 남아있다고 생각합니다.

저도 중고로구매했구요, 애케플 양도받은거라 
양도는 따로 못해드립니다, 제 거래내역보시면 오래동안
거래기록있습니다. 굳이 해지같은건 하지않으니 안심해도됩니다.

더 궁금하신점 번톡주세요.",웨어러블(워치),경기도 평택시 신평동,https://m.bunjang.co.kr/products/197801774?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
춘식이 애플워치 거치대,"17,000",2,73,"춘식이 애플워치 거치대입니다!
옆에있던 라이언이 떨어져서 어디갔는지 모르겠네요..
시세대비 저렴하게 올려요!",케이블/충전기/주변기기,전국,https://m.bunjang.co.kr/products/196438148?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 미사용 정품 40mm 레드 스포츠루프,"40,000",0,4,"애플워치 애플스토어 정품
40mm 프로덕트 레드 스포츠루프
41mm 38mm 에도 당연히 호환됩니다

개봉만한 미사용 스트랩입니다
더운여름 시원한 스트랩입니다
보관중에 겉박스에 손상있을수 있습니다 양해바랍니당 ㅜㅜ

택배비포함 4만원 입니다,네고는 어렵습니당
혹시나 직거래 오시면 경기도 금정역 입니다
번개톡주세요!",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198418380?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩,"10,000",3,1125,"스트라이프 애플스트랩 
두개마넌
정품x",기타(모바일),광주광역시 북구 운암1동,https://m.bunjang.co.kr/products/104803632?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 44mm 그레파이트스틸 밀레니즈루프 박스X,"75,000",0,23,"애플워치 애플샵정품
애플스토어 구입했습니다

44mm 그레파이트 밀레니즈루프 판매합니다
45mm 42mm 당연히 호환가능합니다~

한달전구입 거의 사용안한 제품이에요
기스 없고 깨끗합니다
인기모델입니다  박스없어요

택배비포함이구요, 
7만5천원입니다 
네고불가합니다 죄송합니당 !
혹시나 직거래 오시면 경기 금정역 입니다
번개톡주세요 ㅎㅎ",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198418359?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 (38/40/41mm),"4,500",8,208,"(환불 안되니 신중히 구매해 주세요!)

반값택배입니다. (배송비 : 1,500원)

1 3 4 5 7 8 : 5,000원 (새상품)
2 6 : 4,500원 (한번 착용)
9 10 : 3,000원 (커버 - 새상품)",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/194240764?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 (38/40/41mm),"4,500",8,208,"(환불 안되니 신중히 구매해 주세요!)

반값택배입니다. (배송비 : 1,500원)

1 3 4 5 7 8 : 5,000원 (새상품)
2 6 : 4,500원 (한번 착용)
9 10 : 3,000원 (커버 - 새상품)",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/157773009?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
(미사용)애플워치 6 40mm GPS + AWB-K1 보조배터리증정!!,"360,000",8,252,"※본제품은 2~7일만에 회수한제품입니다 
※애플코리아 정품입니다 
※제품 초기불량시 교환이나 환불이 가능합니다 
※본체와 충전기만 구매가 가능합니다
※네고문의는 밑에부분에 기재해놓겠습니다 

워치6 40mm GPS : 36만
레드: 레드
블루 ; 딥네이비
스그  : 블랙
실버 : 화이트 
 
계좌이체시 현금영수증이 가능합니다 
직거래 현금거래시 2만원 네고합니다
계좌입금은 네고가 해당되지 않습니다
본체와 충전기만 구매시 2만원이 빠집니다",웨어러블(워치),서울특별시 영등포구 영등포본동,https://m.bunjang.co.kr/products/194557770?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 45mm 스타라이트 + 정품 밀레니즈루프,"520,000",1,21,"애플워치7 풀박스입니다. (충전기 포함)
개봉해서 2일만 사용 했습니다. 활성화일 9/2 입니다. 거의 새상품급입니다. 

정품 밀레니즈루프 포함입니다.(시중에서 10만원 이상) 
일산 직거래만 합니다. 

여기에 정가 65,000원짜리 미개봉 스포츠루프 있습니다. 추가로 구매하시면 +4 에 드립니다.",웨어러블(워치),경기도 고양시 일산동구 마두2동,https://m.bunjang.co.kr/products/198419893?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 블루케이스 어비스블루 밴드 41mm gps (미개봉품),"400,000",0,28,"애플워치7 블루케이스 어비스블루 밴드 국내정품 41mm gps (미개봉품)

도봉산역에서 직거래가능 자차로 오시면 주소 알려드리겠습니다.

택배시 +3000 파손면책동의해주셔야합니다.

구매원하시면 연락주세요!",웨어러블(워치),서울특별시 도봉구 도봉제2동,https://m.bunjang.co.kr/products/198261879?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"[새상품] 타탄 체크 애플워치 스트랩, 3가지색상","12,900",17,593,"안녕하세요! 데일리에 활용하기 좋은 애플워치 타탄 체크 스트랩입니당!
심플하면서도 포인트 아이템으로 착용하기 좋은 스트랩으로 사계절 내내 사용 할 수 있는 큰 장점이 이쒀요!
어떠한 코디에도 잘어울리는 3가지 컬러입니다 :)

색상: 베이지, 블랙, 옐로우베이지
사이즈: 사진을 참고해주세요!
배송비: 2,500원 (직거래는 안됩니다ㅠㅠ)

더 궁금한 점이 있으시다면 번개톡 주십셔!!
빠르게 확인 후 답변드릴게요!

+저의 상점에 예쁜 상품들 많으니까 놀러오세요💕",웨어러블(워치),경기도 의정부시 의정부1동,https://m.bunjang.co.kr/products/157773009?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"[새상품] 애플워치 메탈 체인 스트랩, 3가지색상","14,900",18,637,"안녕하세요! 
심플하고 어떠한 코디에도 잘어울리는 애플워치 메탈 체인 스트랩입니다!
3가지 색상으로 구성되어있구요~~
애플워치 전 기종 호환이 가능한 제품이며
상세 사이즈는 마지막 사진 참고해주시면 감사하겠습니다 : )

색상: 블랙, 실버, 로즈골드
사이즈: 38/40, 42/44
배송비: 2,500원

궁금한 점 있으시거나 구매의사 있으신 분들은 주저없이! 부담없이! 번개톡 주세용 : )
최대한 빠르게 확인 후 답변드리도록 하겠습니다!
감사합니다 :3",웨어러블(워치),경기도 의정부시 의정부1동,https://m.bunjang.co.kr/products/155044223?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치3 38,"120,000",18,805,"보시다시피 기스 있고 배터리 성능은 꺼둔 채로 방치 
해놔서 내려갔을수도 있습니다 충전기도 같이 드려요",웨어러블(워치),충청북도 청주시 청원구 내덕1동,https://m.bunjang.co.kr/products/194907158?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 44 스페이스 그레이,"224,000",0,74,"애플워치 se 44 판매합니다 상태 생활 기스 정도 있고 상태 많이 괜찮습니다 찍힘 파임 없습니다 배터리 성능 84입니다 스트랩은 친구랑 바꿔서 남색이고 여분 스트랩 없습니다 박스 있고 충전기 같이 드립니다 가장 이쁜 색상 스페이스 그레이 입니다 쿨거시 애플워치 케이스까지 드립니다 연락주세요
쿨거시 택포",웨어러블(워치),경기도 용인시 처인구 동부동,https://m.bunjang.co.kr/products/197116242?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
longvadon 애플워치 스트랩 (38/40),"25,000",7,113,"구입한지 꽤 되었는데 사용은 몇번 안했어요. 
스트랩응 여러개 선물 받아서 판매합니다. 
구매할때 해외배송이라 엄청 힘들게 받았어요ㅠㅠ",여성 시계,서울특별시 동작구 상도제3동,https://m.bunjang.co.kr/products/188231363?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 40mm 미개봉새상품 스페이스그레이,"320,000",3,42,"애플워치se 40mm 미개봉새상품 스페이스그레이
선물용최고~~",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198342309?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se40mm 실버 (나이키)GPS,"250,000",7,57,"애플워치 실버색상
깨끗히 사용했습니다.
배터리99퍼
나이키 에디션
풀박스 판매입니다 연락주세요",웨어러블(워치),대구광역시 달서구 본리동,https://m.bunjang.co.kr/products/198392798?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 중고 정품 44mm 블랙레더루프 M사이즈 급처,"40,000",0,5,"애플워치 애플스토어 정품
44mm 블랙 레더루프 M사이즈 판매합니다
45mm 42mm 에도 당연히 호환됩니다

사용감이 꽤 있습니다
한두곳 옆쪽 스크레치도 조금 있어요
하지만 사진처럼 예민하신분 아니면
꽤 깔끔하다고 생각드실거에요 ㅎㅎ
상태 나쁘지 않습니다 급처해요 
좋은기회에 득템하세요!

택배비포함 4만원 입니다 네고는 어렵습니당
혹시나 직거래 오시면 경기도 금정역 입니다
번개톡주세요!",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198417885?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
아이맥스 s1기어드 전동킥보드 애플워치7으로 교환!,"750,000",2,337,"전국 어디든 직거래 갑니다
애플워치7 45미리 스테인 셀룰러 교환가능!!",전동킥보드/전동휠,전국,https://m.bunjang.co.kr/products/195410042?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
구해요) 애플워치7 45미리 스테인 셀룰러 구해요,"750,000",1,396,"판매글에
전동킥보드와 교환으로 구해요

부산 대구 김해 직접 찾아갑니다^^
창원마산 가능",웨어러블(워치),전국,https://m.bunjang.co.kr/products/192588503?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 미사용 신형 45mm 오트밀크 스포츠루프,"40,000",0,4,"애플워치 애플스토어 정품
45mm 신형 오트밀크 레몬제스트 스포츠루프
44mm 42mm 에도 당연히 호환됩니다

개봉만한 미사용 스트랩입니다
더운여름 시원한 스트랩입니다
택배비포함 4만원 입니다,네고는 어렵습니당
혹시나 직거래 오시면 경기도 금정역 입니다
번개톡주세요!",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198417653?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 7 41mm,"360,000",3,126,"스트랩 다 가져가세요
생활기스조차 없습니다
상세컷 원하시면 보여드리겠습니다

쿨거시 택배비 에눌
직거래 금릉역입니다",웨어러블(워치),경기도 파주시 금촌2동,https://m.bunjang.co.kr/products/197348673?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
"애플워치 3세대(150,000) / 에어팟(50,000)","200,000",1,67,"애플워치 3세대 (+충전기까지)❤️
에어팟 2세대 ❤️
결제 완료시 페어링 해제 인증해드리겠습니다 :)",케이블/충전기/주변기기,경상북도 칠곡군 북삼읍,https://m.bunjang.co.kr/products/196429743?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 신형 중고 45mm 실버티타늄 에디션 스포츠밴드,"85,000",0,4,"애플워치 애플스토어 정품
45mm 신형 실버티타늄 스포츠밴드
44mm 42mm 에도 당연히 호환됩니다

몇번 사용 안한 깔끔한 제품입니다
티타늄에디션에 포함된 스트랩이라 따로 박스 없습니다 사진에 기존 종이케이스는 드립니다^^
색상 정말 고급스러워요
L사이즈줄은 아예 미사용 입니다

택배비포함 8만5천원 입니다,네고는 어렵습니당
혹시나 직거래 오시면 경기도 금정역 입니다
번개톡주세요!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198417636?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 gps  나이키,"380,000",6,85,"배터리 성능 98%
찍힘이나 외부 충격 없는 상태입니다",웨어러블(워치),인천광역시 연수구 송도3동,https://m.bunjang.co.kr/products/198047360?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 44mm 실버 밀레니즈 스틸루프 급처해요,"80,000",3,20,"애플스토어 애플스토어 정품
44mm 실버 밀레니즈 스틸 루프
45mm 42mm 호환 됩니다^^

구매한지 한달입니다
실사용 적구요 ,하자 없이 깔끔합니다
그래도 중고제품이라 네모난 체결부분
미세한 생활기스는 살짝 있을 수 있습니다^^
더운여름이 다가오고 있습니다!
인기 스틸루프인 만큼 빨리 구매하셔요^^

택배비포함 8만원입니당 ,추가 네고 어렵습니다
혹여 직거래시 경기 금정역입니다
번개톡주세요!",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198417618?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미개봉 새상품!! 애플워치 휴대용 충전기 USB C타입 신형!,"9,000",6,179,"USB C타입 신형입니다 
애플워치 휴대용 충전기 (미개봉 새상품!!) 
거의 모든 애플워치 (1, 2, 3, 4, 5, 6, 7, SE) 충전 다 가능합니다~ 

한개당 가격입니다 

반값택배 비용별도입니다 (GS25 1500원, 우체국 준등기 1800원)

* 중요!! 준등기의 경우 빠른등기와 같은 기능을 하여 안전한 배송방법이며 배송조회가 가능합니다. 받는 분에게 직접 주는게 아닌 ‘우편함’까지만 배달해주며 도난의 위험이 있고 그로 인해 우편물을 받지 못하더라도 판매자는 책임을 지지 않습니다. 동의하시는 분만 준등기로 신청해주시기 바랍니다. 

가격제안 흥정 정중히 거절합니다",케이블/충전기/주변기기,서울특별시 강남구 대치1동,https://m.bunjang.co.kr/products/192495287?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 휴대용 충전기 (미개봉 새상품!!),"8,000",52,1327,"한개당 가격입니다 비닐채 완전 새상품!!  USB A타입 가장 흔한 USB타입입니다~~ 

부탁드려요, 가격 흥정 네고글 주지 마세요 ㅠㅠ 

GS25 반값택배 (1500) 또는 준등기(1800) 배송비 별도
일반택배의 경우 3000원 비용별도
* 중요!! 준등기의 경우 빠른등기와 같은 기능을 하여 안전한 배송방법이며 반값택배보다 훨씬 빠르고 배송조회가 가능합니다. 받는 분에게 직접 주는게 아닌 ‘우편함’까지만 배달해주며 도난의 위험이 있고 그로 인해 우편물을 받지 못하더라도 판매자는 책임을 지지 않습니다. 동의하시는 분만 준등기로 신청해주시기 바랍니다.",케이블/충전기/주변기기,서울특별시 강남구 대치1동,https://m.bunjang.co.kr/products/177846397?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 신형 미사용 41mm 어비스블루 스포츠밴드,"39,000",0,3,"겉박스 없지만 미사용 입니다^^
사용감 없어요
애플워치 애플스토어 정품
41mm 신형 어비스블루 스포츠밴드에요
40mm , 38mm 호환됩니다^^

택배비포함 3만9천원입니다, 네고는 어렵습니당
혹시나 직거래 오시면 경기도 금정역 입니다
번개톡주세요!",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198417586?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 7 티타늄 41mm 블랙 새상품 2개,"890,000",4,280,"백만원넘게주고샀어요ㅠㅠ
색상은 블랙 입니다
하나는 하루 사용했고(한시간미만착용) 풀박 거의쎄거에요
하나는 착용도안한 새상품입니다
총2개 팔아요 둘다 티타늄 블랙
바꿔살라고진짜 급하게팔아요
둘다 배터리 100퍼
정품스트랩도 따로있어요 연락주세요",웨어러블(워치),서울특별시 성동구 마장동,https://m.bunjang.co.kr/products/195873454?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 미사용 정품 44mm 풀럼 스포츠루프,"40,000",0,3,"애플워치 애플스토어 정품
44mm 풀럼 스포츠루프
45mm 42mm 에도 당연히 호환됩니다

개봉만한 미사용 스트랩입니다
더운여름 시원한 스트랩입니다^^

택배비포함 4만원 입니다,네고는 어렵습니당
혹시나 직거래 오시면 경기도 금정역 입니다
번개톡주세요!",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/198417539?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 에르메스 정품 스트랩판매합니다.,"180,000",2,82,"저렴하게 판매합니다.
100프로 정품이며 상태 매우좋습니다.
가장인기많은컬러인
44mm/45mm 포브 바레니아 아뜰라주 싱글 입니다.",웨어러블(워치),인천광역시 연수구 송도1동,https://m.bunjang.co.kr/products/198314124?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
