,title,price,like,view,article,category,location,link
152,갤럭시 워치 액티브2 40mm,"85,000",7,104,"갤럭시 워치 액티브2 판매합니다.
운동할때 쓰려고 2019년에 샀는데 손목 사이즈에 안맞아서 실착횟수는 4-5번 입니다.

가죽스트랩과 액정 모두 하자 없습니다.
(가죽 스트랩은 착용할때 생기는 주름 빼고 이상 없습니다!)

모든 기능 정상적으로 잘 작동돼요:) 
편하게 연락 주세요😀

충전기도 같이 드려요.
아이폰 쓰시는 분들도 갤럭시 웨어러블 어플 까셔서 사용 가능해요:)

직거래
 : 비산동에서 합니다.(안양역 다이소 앞, 비산동 이마트 앞, 수촌마을 롯데리아 앞, 인덕원역 4호선 앞 모두 가능)

택배
 : 가능하지만 택배비 3000원을 추가로 받습니다.",웨어러블(워치),경기도 군포시 군포1동,https://m.bunjang.co.kr/products/190366799?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
153,갤럭시 워치 42m,"20,000",3,252,일괄 20000원 핀 없는게 있어요 쓰던건데 얼마 착용 안하거라 상태좋아요,웨어러블(워치),서울특별시 용산구 원효로제1동,https://m.bunjang.co.kr/products/163581124?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
154,(미개봉 새상품)갤럭시 워치4 44실버,"230,000",2,138,"배송비포함21만원 번개페이는20만원입니다
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

♥︎상품이 고액이라 배송거래가 불안하신거 이해합니다ㅠㅠ
♥︎그래서 제가 할수있는 한 에서 구매자분 요청사항은 다 들어드릴려구 하구요!!^^ 
♥︎관심있다면 부담갖지마시구 톡주세용
♥︎정가보다 좀 싸니까 관심가는 물건이 아닌 평소에 관심이 있는 물건이 보다 저렴한가격으로 닿는 행운이길 바래봅니다
♥︎부피가 있는 물건은 배송거래를 위주로 하되 직거래시 예약금은 걸어주셔야해요
♥︎단, 배송비가 저도 부담이지만 믿고 거래해주시는만큼 제가 부담하겠습니다. 
♥︎네고는 정중히 사양하지만 제가 판매하는 제품 여러개구입하시는 분께는 할인해드릴께요
♥︎판매자와 구매자 모두 기분좋은 거래가됐음 합니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/187492971?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
155,(새상품)갤럭시워치(46mm) 힐링쉴드 올레포빅 액정필름 2매,"6,000",0,48,"(새상품) 갤럭시워치 46mm용, 올레포빅(AFP) 2매
홍대역, 신촌역, 서강대역, 서대문역 직거래
3천원 추가 시 택배가능",케이스/보호필름/액세서리,서울특별시 마포구 서교동,https://m.bunjang.co.kr/products/184145684?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
156,(새상품)갤럭시워치(46mm) 힐링쉴드 강화유리 1매,"3,500",2,42,"(새상품) 갤럭시워치 46mm용, 강화유리
홍대역, 신촌역, 서강대역, 서대문역 직거래
3천원 추가 시 택배가능",케이스/보호필름/액세서리,서울특별시 마포구 서교동,https://m.bunjang.co.kr/products/184145792?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
157,갤럭시 워치 4  자급제 LTE  모델,"160,000",3,117,"한번 시착 후 바로 내놓습니다
기스 하나도 없습니다
구매 의향 있으신분 연락주세요
핑크골드",웨어러블(워치),충청남도 천안시 서북구 직산읍,https://m.bunjang.co.kr/products/188096376?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
158,갤럭시워치4클래식46미리팝니다,"250,000",1,51,"사진처럼 기스1도없고 깨끗합니다
시계랑충전기만있고 아이폰으로 바꿔서팔아요",웨어러블(워치),경상북도 영주시 휴천2동,https://m.bunjang.co.kr/products/190293999?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
159,갤럭시워치4클래식46미리팝니다,"250,000",1,51,"사진처럼 기스1도없고 깨끗합니다
시계랑충전기만있고 아이폰으로 바꿔서팔아요",웨어러블(워치),경상북도 영주시 휴천2동,https://m.bunjang.co.kr/products/190293999?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
160,갤럭시 워치 4,"190,000",1,24,꿀매쥬?? 얼른들 주워가세요,웨어러블(워치),세종특별자치시  새롬동,https://m.bunjang.co.kr/products/190297507?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
161,갤럭시 워치용(22미리) 스트랩 팔아요,"15,000",1,35,"갤럭시 워치용(22미리)  스트랩 팔아요~
  *준 새제품으로 가벼워요",웨어러블(워치),광주광역시 북구 삼각동,https://m.bunjang.co.kr/products/190297319?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
162,갤럭시워치4 40mm 풀박 (실사용한달안됌),"150,000",11,357,4/21오픈 친구가 사줫는데 곧 갤럭시5나온다 해서 갈아타게요 액정은 괜찮은데 베젤쪽 살짝 긁혔어요 쿨거 하시면 네고,웨어러블(워치),서울특별시 마포구 서교동,https://m.bunjang.co.kr/products/187544342?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
163,갤럭시워치 밴드 개당 6000,"4,000",2,90,"새상품 입니다
개당 4000 원입니다
워치 4  40밀이 15.5센티입니다

개인적으로 사용하고 있는데
좀 편하고 좋네용 

편의점 반값 택배로
택배거래가능합니다",스마트폰,충청남도 당진시 정미면,https://m.bunjang.co.kr/products/171402672?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
164,갤럭시워치4/실버/40mm/미개봉,"210,000",1,18,미개봉 새상품입니다,웨어러블(워치),경기도 안성시 안성3동,https://m.bunjang.co.kr/products/190265922?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
165,갤럭시워치4/실버/40mm/미개봉,"210,000",1,18,미개봉 새상품입니다,웨어러블(워치),경기도 안성시 안성3동,https://m.bunjang.co.kr/products/190265922?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
166,갤럭시 워치4(R865) 40mm 미개봉 팝니다,"180,000",16,160,"갤럭시 워치4(R865) 40mm
정상해지된 기기 입니다

미개봉!!
새워치!!
블루투스로 사용가능
LTE로도 사용가능

색상은 블랙/실버/핑크 입니다

대량 구매 환영",웨어러블(워치),전라남도 순천시 도사동,https://m.bunjang.co.kr/products/190015628?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
167,갤럭시 워치 기어s,"50,000",9,214,큰 하자 없이 생활감만 있습니다. 배터리는 풀충하고  알림이랑 시간 확인하면 하루 70프로 정도 남는것 같습니다. 음악 잘 나오구요 유심 넣어서 운동할 때 폰없이 사용하려 했는데 다른 일정 때문에 못쓸듯하여 판매합니다.,웨어러블(워치),서울특별시 마포구 합정동,https://m.bunjang.co.kr/products/190227514?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
168,갤럭시 워치4 42mm 클래식 팔아요,"170,000",0,197,"구입한지 4~5개월쯤 됐습니다.
아이폰으로 넘어가고싶어 판매합니다
직거래는 마곡역에서 가능합니다",웨어러블(워치),서울특별시 강서구 발산제1동,https://m.bunjang.co.kr/products/190179382?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
169,갤럭시워치4 스포츠 스트랩 M/L 정품 미사용,"20,000",4,444,"갤워치4 44 구매할 때 끼워져 있던 스트랩입니다.
구매이전부터 사이즈 안 맞을 걸 알아서 뜯자마자 작은 걸로 교환, 미사용 제품입니다.
",웨어러블(워치),서울특별시 동작구 상도제1동,https://m.bunjang.co.kr/products/169129849?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
170,갤럭시워치4 40mm 검정 미개봉,"180,000",1,14,"갤럭시워치4 40mm 검정
미개봉 신품
직거래,택배착불
충남 아산 둔포",웨어러블(워치),전국,https://m.bunjang.co.kr/products/190142025?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
171,갤럭시워치4 40mm 블루투스 (R860) 풀박스 452238,"160,000",3,61,"☆ 갤럭시워치4 (r860)

☆ 실버

☆ 블루투스 / 와이파이 / gps

☆ 전체적으로 컨디션 좋은 갤워치4 풀박입니다!
정품 충전독 포함이구요 케이블형 어답터 포함된 스피디 고속충전기도 같이드릴게요^^

☆ 안양 범계사거리근처 직거래 및 전국 택배 가능합니다 ^^










452238",웨어러블(워치),경기도 안양시 동안구 범계동,https://m.bunjang.co.kr/products/188747772?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
172,갤럭시워치 22mm 가죽스트랩,"10,000",1,101,"에눌,택포문의시 답장안해요

개당 만원입니다 뜯어만본 새거

22mm 

호환기종 
갤럭시워치46mm
갤럭시워치3 45mm
갤럭시기어s3 클래식
갤럭시기어s3 프론티어


",웨어러블(워치),전국,https://m.bunjang.co.kr/products/188348537?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
173,갤럭시워치 4 입니다. -GPS,"180,000",4,113,"포장만  뜯었습니다. 개통이고 뭐고 안했고요 ~ 
제가 아이폰 쓰는데 호환이 안되는걸 모르고 포장을 뜯었어요 ㅎㅎ 
아무튼 새거로 보시면 됩니다. 

관심있으신 분들께 죄송합니다. 
제가 잘 모르고 올렸었네요 ... 뒷면을 보니 블루투스, ㅇwifi, GPS 모델로 되어 있습니다. 
LTE는 지원하지 않습니다. 

46mm 크기 입니다. 

직거래 택배 다 됩니다. ",웨어러블(워치),경기도 성남시 수정구 위례동,https://m.bunjang.co.kr/products/188653571?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
174,갤럭시워치4 핑크골드40mm 급처,"169,000",5,143,"실사용1번이구요!!
풀박스입니다.
상태 너무좋구요!!
직거래는 신림역에서 합니다.",웨어러블(워치),서울특별시 관악구 신사동,https://m.bunjang.co.kr/products/189743373?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
175,갤럭시워치4 클래식 46미리 판매합니다,"240,000",4,159,구매2주되었습니다 아이폰으로 넘어가서 판매합니다,남성 시계,울산광역시 남구 신정2동,https://m.bunjang.co.kr/products/189787199?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
176,갤럭시워치4 40mmlte 유플러스,"150,000",8,175,"갤럭시워치4 40mm lte전용 화이트로 유플러스 개통 가능합니다
7개월 사용
🔸️블루투스용으로 사용하실수있고 원하시면 통신사에서 개통 후 사용가능하다고 했습니다.
🔸️충전기 드려요
사용시 큰 문제없이 사용했고 깨끗합니다.
거래시 만수3지구에서 가능합니다
×환불,교환×",웨어러블(워치),전국,https://m.bunjang.co.kr/products/190043951?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
177,갤럭시워치4 날개형 밀레니즈루프,"7,500",0,98,"구매후 2주정도사용했습니다 
뒷쪽에 얼룩처럼보이는건 착용했을때는 안보입니다
계속사용해도문제없는데 제 손목보다 살짝 커서 팝니다
싸게 가져가세요
반값택배 일반택배둘다됩니다",웨어러블(워치),충청북도 청주시 흥덕구 복대1동,https://m.bunjang.co.kr/products/190039992?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
178,갤럭시 워치 42mm(LTE) 등,"100,000",1,78,"1.구매일자: 21.09월 경
2.상품명: 갤러시워치 42mm(SM-R815N)
                 SK텔레콤용
3.색상:  미드나잇 블랙
4.사용감: 전혀 없음
5.판매물품: 본체박스풀셋,베절링2개,강화유리1개, 시계줄(날개형)1개
6.기타: 정상해지, 착용횟수가 적어 사용감 없음",웨어러블(워치),서울특별시 서대문구 홍제제1동,https://m.bunjang.co.kr/products/181531347?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
179,삼성  갤럭시 워치 바이오 디지털 혈악압측정기 정각 59000원  450,"45,000",1,20,"삼성  갤럭시 워치 바이오 디지털 혈악압측정기 정각 59000원  45000원 판매 합니다

동암역에서 판매 하며

거래 시간은 오전  10시에서 오후 7시 부탁 드립니다",기타(모바일),인천광역시 남동구 간석4동,https://m.bunjang.co.kr/products/168120943?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
180,갤럭시워치4 클래식 42mm 삽니다,"180,000",1,711,"워치4 클래식 42mm 깨끗한중고구매합니다

미개봉은 택포 20에삽니다 ",웨어러블(워치),경상북도 영덕군 영덕읍,https://m.bunjang.co.kr/products/190003777?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
181,갤럭시워치 새상품 40mm 화이트,"200,000",1,31,"새상품 팔아요 !!! 급매에요 문의주세요

",웨어러블(워치),부산광역시 북구 덕천제1동,https://m.bunjang.co.kr/products/189267481?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
182,갤럭시워치3  41mm,"90,000",36,318,"21년 7월 21일에 구매했습니다.
흠집 제로, 새것처럼 깨끗합니다.
다른 시계를 선물받아서 판매합니다!
",웨어러블(워치),경상남도 창원시 진해구 웅동2동,https://m.bunjang.co.kr/products/183928481?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
183,갤럭시워치 액티브2 스테인리스 44mm 풀박스,"100,000",6,142,"21년 5월 경 구매하였으나
구매 후 10회도 착용하지 않았습니다.
원래 시계를 차지 않아서 
이 녀석도안차게 되더라구요.

상태는 매우 깨끗합니다.
풀박스이긴하나 기본 스트랩은 어딨는지 알 수 없고,
따로 샀던 미사용 스트랩 2개 보내드리겠습니다.

용산 이태원 고속터미널 직거래 가능하며
택배거래시 택배비는 제가 부담하도록 하겠습니다.

추가 사진이나 궁금하신 점은 문의 주세요~",웨어러블(워치),충청북도 청주시 서원구 사창동,https://m.bunjang.co.kr/products/177780787?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
184,(미개봉 새상품)갤럭시 워치 4 40,"175,000",1,123,"갤럭시 워치 4  40  정품입니다 페이는18만윈이구요
그냥거래하심 택포175000원입니다
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

♥︎상품이 고액이라 배송거래가 불안하신거 이해합니다ㅠㅠ
♥︎그래서 제가 할수있는 한 에서 구매자분 요청사항은 다 들어드릴려구 하구요!!^^ 
♥︎관심있다면 부담갖지마시구 톡주세용
♥︎정가보다 좀 싸니까 관심가는 물건이 아닌 평소에 관심이 있는 물건이 보다 저렴한가격으로 닿는 행운이길 바래봅니다
♥︎부피가 있는 물건은 배송거래를 위주로 하되 직거래시 예약금은 걸어주셔야해요
♥︎단, 배송비가 저도 부담이지만 믿고 거래해주시는만큼 제가 부담하겠습니다. 
♥︎네고는 정중히 사양하지만 제가 판매하는 제품 여러개구입하시는 분께는 할인해드릴께요
♥︎판매자와 구매자 모두 기분좋은 거래가됐음 합니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/187610796?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
185,갤럭시 워치4 42mm클래식 구매해요~,"200,000",1,364,"가격 더 올릴 의향 있습니다 무조건 미개봉 새제품 구매 해요~ 색상은 실버or블랙 
웬만하면 직거래 원해요. ",웨어러블(워치),경기도 시흥시 장곡동,https://m.bunjang.co.kr/products/189801163?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
186,"갤럭시 워치 로즈골드, 갤럭시워치 액티브2(언더아머 에디션?) 팝니다","100,000",2,109,"삼성 갤럭시워치 로즈골드색상 42mm
갤럭시워치 액티브2 언더아머 에디션(?) 44mm 제품입니다
WIFI 모델입니다

로즈골드는 사용을 거의 하지않은 새제품에 가까운 컨디션이고
액티브 2는 위쪽과 액정에 생활 기스들이 있습니다
작동에는 전혀 이상이 없습니다
각 10만원에 판매하고 있습니다~",웨어러블(워치),경기도 시흥시 정왕2동,https://m.bunjang.co.kr/products/189798833?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
187,갤럭시워치3 41mm 미스틱실버 판매(가격내림),"120,000",1,70,"갤럭시워치3 41mm 미스틱 실버 판매합니다 (구성품 다있음 충전기두)
베잴링 무광실버에 2개에 스트랩두 총3개있구요 상태도 액정에는 필름 붙혀놔서 관리 괜찮구요 양옆쪽에는 생활기스 조금있습니다  스트랩 중에 보네또 러버밴드라고 원래는 5만원짜리입니다  스트랩만해두 가격비싸서 이정도가격 괜찮다고 봅니다 언능가져가세용  택배비 별도입니당(환불X) 

쿨거래시 택포",웨어러블(워치),서울특별시 송파구 거여1동,https://m.bunjang.co.kr/products/189136245?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
188,갤럭시 워치4 44mm 실버,"190,000",2,131,"박스, 충전기, 하드케이스, 액정보호필름, 메탈 스트랩 부착되어있는 시계입니다. 구매 후 한번 사용하였으며, 그 뒤로 사용안했습니다. 처음에 부착되어 있는 스트랩은 사라져서 가격 많이 깍았습니다.",웨어러블(워치),강원도 철원군 원동면,https://m.bunjang.co.kr/products/189795488?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
189,갤럭시워치4 pxg 44mm 구합니다,"650,000",0,89,갤럭시워치 4 pxg 44mm 미개봉 원합니다 연락주세요,웨어러블(워치),전국,https://m.bunjang.co.kr/products/189659130?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
190,갤럭시워치4,"150,000",4,135,하자x 1개월 사용 갤럭시워치4 44mm,웨어러블(워치),서울특별시 마포구 도화동,https://m.bunjang.co.kr/products/189756356?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
191,갤럭시 워치4 화이트 40mm 미사용팝니다.,"170,000",2,83,"﻿
갤럭시 워치4 white 40mm

17만원

​

대전 가오동 직거래 합니다

상태 : 블루투스 연결 후 미착용 상태 [3주가량 보관중..]

구성품 : 워치4, 충전기(필름 제거x)


어머니 선물로 사드렸는데, 손목 두깨가 맞지 않으셔서 판매합니다. 박스는 어머니가 버리셨다네요 ㅠㅠ

​



***-****-****
﻿",웨어러블(워치),대전광역시 동구 효동,https://m.bunjang.co.kr/products/189750880?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
192,갤럭시 워치3 45mm 팔아요,"130,000",1,60,갤럭시 워치3 45mm 필름 붙여져있고 베젤도 붙어있습니다. 하자는 없고 사은품으로 받고 몇번 안썼습니다,웨어러블(워치),강원도 강릉시 교1동,https://m.bunjang.co.kr/products/189418223?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
193,갤럭시워치 액티브2 실버 LTE 44mm,"160,000",2,60,"개봉만해본 새제품입니다
선물받은건데 저는 아이폰이라 쓸일이 없어서 팔아요",웨어러블(워치),경기도 부천시 심곡본1동,https://m.bunjang.co.kr/products/189584657?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
194,갤럭시 워치4 클레식 42/46 미개봉,"230,000",3,156,"42mm 블랙 23만원

미사용 새제품입니다",웨어러블(워치),서울특별시 마포구 서교동,https://m.bunjang.co.kr/products/188105650?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
